product_id,category,region,store_id,date,price,discount,units_sold,revenue
PROD_007,Furniture,Northwest,STORE_E,2023-06-29,543.7,0,7,3805.9
PROD_013,Health,West,STORE_C,2023-07-10,44.19,25,104,3446.82
PROD_008,Sports,Central,STORE_A,2024-08-22,88.75,0,37,3283.75
PROD_008,Sports,North,STORE_D,2023-01-03,85.3,5,23,1863.8
PROD_011,Books,South,STORE_H,2024-10-31,20.91,10,147,2766.39
PROD_003,Clothing,West,STORE_H,2023-01-30,52.45,25,58,2281.58
PROD_002,Electronics,Southeast,STORE_F,2024-08-02,139.55,0,25,3488.75
PROD_011,Books,South,STORE_H,2024-01-18,18.16,20,150,2179.2
PROD_014,Electronics,East,STORE_E,2024-08-18,570.37,10,5,2566.66
PROD_015,Sports,Northeast,STORE_C,2023-06-17,194.06,5,12,2212.28
PROD_011,Books,North,STORE_F,2023-10-24,20.7,20,161,2666.16
PROD_002,Electronics,East,STORE_D,2023-04-07,145.76,10,20,2623.68
PROD_006,Groceries,Central,STORE_F,2023-10-05,8.5,5,384,3100.8
PROD_002,Electronics,East,STORE_F,2023-01-14,151.34,10,20,2724.12
PROD_013,Health,Northwest,STORE_H,2023-12-15,44.44,0,94,4177.36
PROD_004,Clothing,West,STORE_C,2023-07-12,83.28,0,43,3581.04
PROD_012,Automotive,Northwest,STORE_B,2024-04-16,118.95,20,25,2379.0
PROD_003,Clothing,Southeast,STORE_A,2023-12-23,52.86,0,92,4863.12
PROD_014,Electronics,Northeast,STORE_H,2023-06-26,540.48,0,4,2161.92
PROD_014,Electronics,West,STORE_B,2023-05-12,631.7,15,6,3221.67
PROD_004,Clothing,East,STORE_E,2023-08-03,81.39,0,60,4883.4
PROD_012,Automotive,South,STORE_B,2023-01-20,142.97,0,15,2144.55
PROD_001,Electronics,South,STORE_D,2023-02-03,287.1,15,9,2196.32
PROD_001,Electronics,South,STORE_H,2023-09-17,270.89,0,10,2708.9
PROD_001,Electronics,South,STORE_B,2024-09-08,298.9,5,7,1987.68
PROD_003,Clothing,North,STORE_F,2023-04-03,52.77,30,76,2807.36
PROD_005,Groceries,Northeast,STORE_F,2023-06-14,12.08,0,270,3261.6
PROD_010,Toys,South,STORE_D,2023-04-12,23.76,40,138,1967.33
PROD_009,Beauty,West,STORE_D,2023-10-16,31.89,0,85,2710.65
PROD_001,Electronics,West,STORE_B,2024-05-31,317.29,20,10,2538.32
PROD_012,Automotive,Southeast,STORE_C,2024-11-20,141.23,20,40,4519.36
PROD_006,Groceries,Northwest,STORE_G,2023-08-08,9.77,15,410,3404.84
PROD_013,Health,South,STORE_F,2024-04-22,45.15,0,86,3882.9
PROD_013,Health,Central,STORE_F,2024-07-24,41.29,5,78,3059.59
PROD_008,Sports,Northwest,STORE_B,2023-10-18,93.06,0,32,2977.92
PROD_011,Books,West,STORE_H,2024-07-21,18.48,0,216,3991.68
PROD_007,Furniture,South,STORE_D,2024-05-02,480.02,5,5,2280.09
PROD_001,Electronics,South,STORE_H,2024-02-10,324.56,10,5,1460.52
PROD_002,Electronics,East,STORE_B,2024-02-09,144.18,0,15,2162.7
PROD_002,Electronics,South,STORE_C,2024-01-08,145.08,0,12,1740.96
PROD_010,Toys,South,STORE_G,2023-08-27,23.82,15,149,3016.8
PROD_005,Groceries,Northwest,STORE_E,2023-12-31,13.39,0,394,5275.66
PROD_007,Furniture,Central,STORE_H,2023-05-31,464.01,5,6,2644.86
PROD_005,Groceries,Southeast,STORE_H,2023-08-25,12.3,0,275,3382.5
PROD_002,Electronics,South,STORE_A,2024-05-25,142.87,0,16,2285.92
PROD_007,Furniture,East,STORE_F,2023-11-07,486.74,25,6,2190.33
PROD_002,Electronics,Southeast,STORE_H,2023-07-26,141.45,0,20,2829.0
PROD_009,Beauty,Northeast,STORE_E,2024-07-07,35.21,0,112,3943.52
PROD_001,Electronics,South,STORE_G,2024-01-28,282.61,10,8,2034.79
PROD_008,Sports,North,STORE_H,2023-02-03,83.85,0,28,2347.8
PROD_013,Health,East,STORE_E,2024-05-18,47.39,5,58,2611.19
PROD_007,Furniture,South,STORE_H,2024-08-05,502.76,0,3,1508.28
PROD_011,Books,Southeast,STORE_H,2024-07-29,18.96,25,191,2716.02
PROD_007,Furniture,Southeast,STORE_E,2024-08-28,485.01,5,12,5529.11
PROD_006,Groceries,Northeast,STORE_E,2023-03-04,8.23,10,391,2896.14
PROD_014,Electronics,Northeast,STORE_F,2024-08-20,592.32,15,10,5034.72
PROD_006,Groceries,South,STORE_G,2024-03-14,8.94,0,321,2869.74
PROD_006,Groceries,West,STORE_A,2023-09-11,9.13,10,373,3064.94
PROD_002,Electronics,Central,STORE_B,2023-04-28,136.15,0,25,3403.75
PROD_006,Groceries,Southeast,STORE_A,2024-11-04,8.79,0,573,5036.67
PROD_015,Sports,Central,STORE_G,2023-01-21,189.94,0,8,1519.52
PROD_006,Groceries,Northwest,STORE_G,2023-11-27,9.65,0,458,4419.7
PROD_002,Electronics,Northeast,STORE_D,2024-05-23,141.84,15,22,2652.41
PROD_006,Groceries,Central,STORE_C,2024-01-08,9.18,5,260,2267.46
PROD_011,Books,West,STORE_B,2023-10-22,19.13,10,168,2892.46
PROD_010,Toys,West,STORE_G,2024-10-01,27.07,40,124,2014.01
PROD_014,Electronics,Northeast,STORE_B,2023-10-07,617.52,0,1,617.52
PROD_008,Sports,West,STORE_G,2023-12-22,83.43,5,66,5231.06
PROD_005,Groceries,Northwest,STORE_E,2024-11-10,12.46,5,364,4308.67
PROD_007,Furniture,Southeast,STORE_E,2024-11-18,489.42,5,6,2789.69
PROD_001,Electronics,Southeast,STORE_C,2023-08-07,280.97,5,14,3736.9
PROD_008,Sports,Northwest,STORE_E,2024-08-02,90.06,0,39,3512.34
PROD_004,Clothing,Southeast,STORE_F,2023-06-01,81.13,0,40,3245.2
PROD_013,Health,Northwest,STORE_E,2024-02-25,44.85,10,56,2260.44
PROD_002,Electronics,Northwest,STORE_D,2023-10-01,164.83,5,23,3601.54
PROD_005,Groceries,Northwest,STORE_D,2023-09-02,12.02,0,265,3185.3
PROD_004,Clothing,Southeast,STORE_E,2024-05-12,87.47,0,27,2361.69
PROD_011,Books,West,STORE_A,2023-06-13,20.65,5,166,3256.5
PROD_013,Health,East,STORE_E,2024-10-21,42.21,5,84,3368.36
PROD_008,Sports,North,STORE_A,2023-03-27,81.19,15,31,2139.36
PROD_002,Electronics,Northeast,STORE_G,2024-11-18,158.52,10,19,2710.69
PROD_014,Electronics,West,STORE_C,2023-04-25,597.43,0,5,2987.15
PROD_002,Electronics,Southeast,STORE_E,2023-04-03,160.99,10,21,3042.71
PROD_013,Health,Northeast,STORE_F,2024-08-21,46.4,5,78,3438.24
PROD_012,Automotive,Northwest,STORE_D,2023-08-12,135.71,15,21,2422.42
PROD_005,Groceries,Northwest,STORE_H,2023-09-18,12.02,10,247,2672.05
PROD_009,Beauty,South,STORE_F,2023-11-21,33.38,20,158,4219.23
PROD_004,Clothing,East,STORE_E,2024-01-07,76.59,15,25,1627.54
PROD_005,Groceries,North,STORE_A,2024-11-09,13.0,15,395,4364.75
PROD_015,Sports,Central,STORE_D,2024-07-19,199.31,25,19,2840.17
PROD_012,Automotive,South,STORE_F,2024-07-01,119.62,30,38,3181.89
PROD_007,Furniture,Northwest,STORE_A,2023-09-19,499.14,0,7,3493.98
PROD_013,Health,Central,STORE_D,2023-08-04,47.31,15,74,2975.8
PROD_008,Sports,Northwest,STORE_F,2023-02-04,94.21,10,31,2628.46
PROD_013,Health,Southeast,STORE_H,2024-02-27,48.9,0,44,2151.6
PROD_007,Furniture,East,STORE_B,2024-12-16,528.41,5,10,5019.89
PROD_007,Furniture,Southeast,STORE_F,2024-12-12,503.07,30,8,2817.19
PROD_011,Books,Southeast,STORE_C,2024-10-18,20.44,20,168,2747.14
PROD_011,Books,Northeast,STORE_E,2024-08-12,20.12,0,147,2957.64
PROD_009,Beauty,Northwest,STORE_C,2023-11-24,32.67,0,143,4671.81
PROD_003,Clothing,East,STORE_E,2024-12-04,48.2,10,83,3600.54
PROD_005,Groceries,South,STORE_D,2024-02-29,12.36,0,182,2249.52
PROD_007,Furniture,North,STORE_D,2023-01-24,481.71,15,2,818.91
PROD_011,Books,South,STORE_D,2024-04-18,19.93,5,158,2991.49
PROD_003,Clothing,Northwest,STORE_A,2024-09-24,53.74,0,41,2203.34
PROD_002,Electronics,East,STORE_F,2024-08-03,152.1,0,15,2281.5
PROD_007,Furniture,Southeast,STORE_H,2023-05-02,499.41,5,3,1423.32
PROD_014,Electronics,Central,STORE_E,2024-05-21,617.12,10,5,2777.04
PROD_004,Clothing,Central,STORE_D,2024-11-24,72.64,25,84,4576.32
PROD_013,Health,North,STORE_C,2023-10-25,44.11,0,67,2955.37
PROD_008,Sports,Northeast,STORE_D,2024-08-19,87.52,0,42,3675.84
PROD_001,Electronics,East,STORE_H,2023-11-28,284.75,5,16,4328.2
PROD_004,Clothing,Northwest,STORE_G,2024-09-03,75.09,0,42,3153.78
PROD_001,Electronics,Northeast,STORE_A,2023-08-29,281.29,0,6,1687.74
PROD_010,Toys,North,STORE_A,2023-09-17,25.05,0,118,2955.9
PROD_007,Furniture,East,STORE_F,2024-07-26,526.68,10,4,1896.05
PROD_003,Clothing,Northeast,STORE_H,2024-04-24,46.68,15,62,2460.04
PROD_009,Beauty,East,STORE_G,2023-09-24,34.67,5,101,3326.59
PROD_003,Clothing,Central,STORE_H,2024-01-05,49.92,10,54,2426.11
PROD_015,Sports,Central,STORE_E,2024-06-13,196.89,0,16,3150.24
PROD_006,Groceries,East,STORE_H,2024-07-23,8.54,10,453,3481.76
PROD_013,Health,North,STORE_H,2023-07-13,48.06,10,81,3503.57
PROD_001,Electronics,Central,STORE_H,2023-06-17,287.17,5,15,4092.17
PROD_015,Sports,North,STORE_H,2024-03-28,209.55,20,10,1676.4
PROD_008,Sports,Southeast,STORE_H,2023-04-26,85.49,0,40,3419.6
PROD_002,Electronics,South,STORE_F,2023-07-28,152.54,5,21,3043.17
PROD_003,Clothing,West,STORE_E,2024-08-20,50.96,5,0,0.0
PROD_013,Health,Northwest,STORE_C,2023-03-20,43.23,10,81,3151.47
PROD_002,Electronics,North,STORE_F,2023-10-19,137.57,15,17,1987.89
PROD_007,Furniture,South,STORE_F,2023-11-28,514.28,0,6,3085.68
PROD_014,Electronics,Southeast,STORE_H,2024-10-05,565.24,0,3,1695.72
PROD_001,Electronics,North,STORE_F,2024-11-02,316.51,5,20,6013.69
PROD_012,Automotive,West,STORE_C,2023-02-19,120.01,5,19,2166.18
PROD_013,Health,South,STORE_A,2024-07-14,48.33,40,94,2725.81
PROD_007,Furniture,East,STORE_E,2023-09-03,481.08,40,8,2309.18
PROD_002,Electronics,West,STORE_A,2023-06-16,152.47,10,28,3842.24
PROD_011,Books,South,STORE_C,2023-11-02,21.48,5,222,4530.13
PROD_013,Health,East,STORE_E,2024-01-03,41.22,15,58,2032.15
PROD_009,Beauty,Southeast,STORE_D,2024-04-01,38.19,25,94,2692.39
PROD_010,Toys,South,STORE_G,2024-03-08,26.79,0,93,2491.47
PROD_007,Furniture,South,STORE_G,2023-02-11,544.18,5,4,2067.88
PROD_011,Books,East,STORE_D,2024-05-22,20.24,0,136,2752.64
PROD_002,Electronics,Southeast,STORE_E,2024-03-23,153.27,20,17,2084.47
PROD_005,Groceries,East,STORE_C,2024-12-01,13.21,0,375,4953.75
PROD_009,Beauty,Central,STORE_G,2024-08-05,33.97,10,115,3515.9
PROD_001,Electronics,Northwest,STORE_B,2024-02-27,295.64,0,5,1478.2
PROD_010,Toys,Northeast,STORE_E,2023-09-18,26.64,0,127,3383.28
PROD_001,Electronics,Southeast,STORE_B,2023-07-03,329.34,0,8,2634.72
PROD_001,Electronics,Northwest,STORE_B,2024-12-22,276.31,10,15,3730.18
PROD_008,Sports,Central,STORE_H,2023-12-16,92.34,5,44,3859.81
PROD_003,Clothing,East,STORE_D,2023-03-22,53.2,0,61,3245.2
PROD_014,Electronics,Northwest,STORE_B,2024-07-01,647.28,25,2,970.92
PROD_001,Electronics,Southeast,STORE_C,2024-04-16,327.07,10,16,4709.81
PROD_012,Automotive,Central,STORE_H,2024-09-25,130.56,0,15,1958.4
PROD_012,Automotive,Central,STORE_G,2023-03-31,136.1,0,0,0.0
PROD_002,Electronics,West,STORE_A,2023-01-28,162.42,20,21,2728.66
PROD_011,Books,Northwest,STORE_D,2024-10-03,19.17,25,192,2760.48
PROD_002,Electronics,Southeast,STORE_E,2023-06-01,154.15,0,19,2928.85
PROD_003,Clothing,Southeast,STORE_C,2024-05-11,46.56,10,68,2849.47
PROD_010,Toys,West,STORE_D,2023-10-29,23.22,5,118,2602.96
PROD_001,Electronics,North,STORE_F,2023-04-16,306.18,0,4,1224.72
PROD_007,Furniture,Central,STORE_H,2023-02-07,546.34,0,2,1092.68
PROD_010,Toys,West,STORE_H,2023-03-04,24.09,10,109,2363.23
PROD_006,Groceries,Central,STORE_B,2024-10-25,9.55,15,354,2873.6
PROD_008,Sports,Southeast,STORE_F,2024-12-15,93.97,0,60,5638.2
PROD_012,Automotive,Southeast,STORE_D,2023-12-19,124.76,0,44,5489.44
PROD_010,Toys,Southeast,STORE_F,2023-05-15,25.95,20,123,2553.48
PROD_007,Furniture,Northeast,STORE_G,2024-04-28,481.26,40,9,2598.8
PROD_010,Toys,Central,STORE_D,2024-12-08,26.23,0,174,4564.02
PROD_003,Clothing,West,STORE_C,2023-06-10,52.37,0,78,4084.86
PROD_007,Furniture,Central,STORE_H,2023-08-29,516.78,5,8,3927.53
PROD_001,Electronics,Central,STORE_F,2024-01-01,290.4,0,4,1161.6
PROD_014,Electronics,South,STORE_A,2023-12-12,573.53,10,6,3097.06
PROD_002,Electronics,Southeast,STORE_D,2023-09-22,162.91,0,13,2117.83
PROD_013,Health,Central,STORE_A,2023-06-04,46.86,5,87,3872.98
PROD_010,Toys,North,STORE_B,2024-03-24,22.49,20,128,2302.98
PROD_013,Health,South,STORE_B,2024-09-17,45.14,15,74,2839.31
PROD_002,Electronics,South,STORE_A,2023-06-21,139.91,15,22,2616.32
PROD_015,Sports,East,STORE_F,2023-10-27,197.78,0,11,2175.58
PROD_008,Sports,East,STORE_B,2024-10-24,83.3,5,30,2374.05
PROD_002,Electronics,Southeast,STORE_D,2024-03-01,161.44,25,0,0.0
PROD_014,Electronics,Northeast,STORE_H,2023-10-21,586.97,15,6,2993.55
PROD_006,Groceries,Northeast,STORE_G,2024-10-06,9.63,0,341,3283.83
PROD_013,Health,West,STORE_G,2023-05-22,43.56,20,87,3031.78
PROD_007,Furniture,Northeast,STORE_H,2023-01-31,512.22,0,6,3073.32
PROD_012,Automotive,South,STORE_B,2023-12-13,117.63,10,44,4658.15
PROD_003,Clothing,North,STORE_G,2024-02-07,51.03,30,44,1571.72
PROD_011,Books,North,STORE_C,2024-10-08,18.92,0,122,2308.24
PROD_015,Sports,Northwest,STORE_E,2024-02-16,206.81,0,8,1654.48
PROD_014,Electronics,Northeast,STORE_E,2023-12-19,542.5,0,25,13562.5
PROD_009,Beauty,Northwest,STORE_C,2024-04-01,35.86,10,69,2226.91
PROD_010,Toys,Northeast,STORE_H,2024-10-26,24.4,5,134,3106.12
PROD_005,Groceries,North,STORE_B,2024-07-04,13.61,0,268,3647.48
PROD_012,Automotive,Central,STORE_C,2023-08-07,127.74,0,33,4215.42
PROD_009,Beauty,East,STORE_F,2023-01-24,32.94,25,90,2223.45
PROD_010,Toys,West,STORE_E,2023-11-08,25.33,5,169,4066.73
PROD_002,Electronics,Northeast,STORE_A,2023-09-23,153.43,20,22,2700.37
PROD_001,Electronics,Southeast,STORE_B,2023-11-02,277.09,10,0,0.0
PROD_006,Groceries,West,STORE_D,2023-12-25,8.83,0,512,4520.96
PROD_014,Electronics,Northwest,STORE_C,2024-06-16,574.78,0,5,2873.9
PROD_009,Beauty,Northeast,STORE_D,2024-04-10,37.36,0,80,2988.8
PROD_014,Electronics,South,STORE_G,2023-04-05,592.28,0,4,2369.12
PROD_008,Sports,Southeast,STORE_D,2023-03-21,82.87,20,36,2386.66
PROD_010,Toys,Central,STORE_G,2024-08-21,24.49,0,147,3600.03
PROD_008,Sports,Northwest,STORE_H,2023-06-16,93.73,5,37,3294.61
PROD_012,Automotive,East,STORE_H,2024-12-22,131.99,0,32,4223.68
PROD_012,Automotive,Southeast,STORE_D,2024-04-29,118.15,0,23,2717.45
PROD_009,Beauty,South,STORE_F,2024-09-08,34.94,25,91,2384.65
PROD_006,Groceries,North,STORE_E,2024-06-19,9.31,10,424,3552.7
PROD_006,Groceries,Central,STORE_E,2024-05-12,8.3,5,379,2988.42
PROD_013,Health,North,STORE_G,2023-11-09,43.33,0,116,5026.28
PROD_014,Electronics,North,STORE_H,2023-05-06,632.69,0,7,4428.83
PROD_001,Electronics,Southeast,STORE_G,2024-08-09,305.11,5,10,2898.54
PROD_006,Groceries,Southeast,STORE_G,2024-09-12,9.26,0,303,2805.78
PROD_011,Books,Southeast,STORE_H,2024-11-14,20.49,15,282,4911.45
PROD_006,Groceries,Northwest,STORE_B,2024-02-01,8.4,0,294,2469.6
PROD_009,Beauty,Southeast,STORE_A,2023-10-12,37.65,40,88,1987.92
PROD_012,Automotive,Central,STORE_A,2024-07-28,125.18,0,29,3630.22
PROD_002,Electronics,North,STORE_D,2024-08-06,135.78,10,31,3788.26
PROD_009,Beauty,South,STORE_A,2024-11-05,38.37,10,130,4489.29
PROD_001,Electronics,West,STORE_E,2023-09-09,294.64,0,10,2946.4
PROD_010,Toys,South,STORE_H,2024-06-30,23.55,10,148,3136.86
PROD_001,Electronics,North,STORE_H,2023-12-15,289.37,20,13,3009.45
PROD_014,Electronics,Northwest,STORE_F,2023-09-21,622.41,25,4,1867.23
PROD_009,Beauty,Central,STORE_C,2023-05-28,36.53,10,70,2301.39
PROD_003,Clothing,Northwest,STORE_E,2024-11-25,49.04,0,108,5296.32
PROD_006,Groceries,North,STORE_C,2024-12-31,8.19,10,644,4746.92
PROD_006,Groceries,Northwest,STORE_C,2023-11-28,9.31,15,551,4360.34
PROD_015,Sports,North,STORE_B,2023-07-27,208.91,0,12,2506.92
PROD_004,Clothing,Northwest,STORE_H,2023-04-28,78.56,0,38,2985.28
PROD_009,Beauty,South,STORE_G,2024-05-10,36.93,20,70,2068.08
PROD_015,Sports,Central,STORE_A,2024-07-21,189.82,0,21,3986.22
PROD_004,Clothing,Central,STORE_C,2024-08-04,76.3,20,50,3052.0
PROD_011,Books,East,STORE_D,2024-01-18,19.06,0,134,2554.04
PROD_004,Clothing,Southeast,STORE_G,2023-02-12,83.31,0,199,16578.69
PROD_014,Electronics,East,STORE_E,2023-01-01,553.53,15,7,3293.5
PROD_005,Groceries,Northwest,STORE_E,2023-12-26,11.89,30,452,3762.0
PROD_014,Electronics,North,STORE_E,2023-06-15,568.9,0,4,2275.6
PROD_005,Groceries,Northwest,STORE_B,2024-12-16,12.17,5,390,4508.98
PROD_009,Beauty,Northwest,STORE_E,2023-08-04,36.66,25,107,2941.96
PROD_006,Groceries,Central,STORE_F,2024-12-25,8.5,0,556,4726.0
PROD_006,Groceries,West,STORE_F,2024-04-15,9.85,5,341,3190.91
PROD_015,Sports,North,STORE_C,2024-09-15,209.92,0,12,2519.04
PROD_011,Books,Northwest,STORE_C,2024-07-23,19.55,0,197,3851.35
PROD_013,Health,South,STORE_G,2024-10-26,44.34,0,69,3059.46
PROD_015,Sports,South,STORE_H,2023-12-28,192.2,40,31,3574.92
PROD_010,Toys,Northwest,STORE_F,2023-07-01,26.19,0,148,3876.12
PROD_001,Electronics,Southeast,STORE_B,2024-01-15,329.35,10,2,592.83
PROD_004,Clothing,Central,STORE_A,2024-11-27,85.87,0,63,5409.81
PROD_002,Electronics,West,STORE_E,2023-08-28,149.25,15,21,2664.11
PROD_001,Electronics,Southeast,STORE_E,2024-12-21,327.82,5,11,3425.72
PROD_004,Clothing,South,STORE_G,2023-10-12,78.43,0,39,3058.77
PROD_009,Beauty,East,STORE_D,2023-03-08,37.94,0,74,2807.56
PROD_003,Clothing,West,STORE_E,2024-06-19,46.96,25,71,2500.62
PROD_014,Electronics,Central,STORE_A,2024-11-28,625.43,5,7,4159.11
PROD_007,Furniture,Northeast,STORE_A,2024-03-18,459.9,40,6,1655.64
PROD_002,Electronics,Southeast,STORE_H,2024-01-06,161.04,0,17,2737.68
PROD_012,Automotive,North,STORE_D,2023-10-12,130.51,5,31,3843.52
PROD_006,Groceries,Northwest,STORE_A,2023-07-19,8.31,0,426,3540.06
PROD_013,Health,West,STORE_A,2024-12-07,43.1,10,95,3685.05
PROD_004,Clothing,East,STORE_D,2023-12-04,86.88,0,50,4344.0
PROD_002,Electronics,Southeast,STORE_A,2024-03-18,138.8,0,19,2637.2
PROD_011,Books,Central,STORE_F,2023-09-11,21.91,25,173,2842.82
PROD_006,Groceries,Northeast,STORE_A,2024-06-16,8.28,10,494,3681.29
PROD_013,Health,South,STORE_H,2024-10-02,41.37,25,76,2358.09
PROD_001,Electronics,Northwest,STORE_A,2023-11-17,328.52,15,16,4467.87
PROD_013,Health,North,STORE_C,2024-03-28,45.23,0,56,2532.88
PROD_007,Furniture,South,STORE_B,2024-11-24,519.23,15,8,3530.76
PROD_014,Electronics,Northwest,STORE_G,2023-04-09,583.18,10,6,3149.17
PROD_014,Electronics,Southeast,STORE_A,2024-01-29,589.53,20,4,1886.5
PROD_010,Toys,Northeast,STORE_B,2024-10-28,26.28,0,126,3311.28
PROD_008,Sports,West,STORE_F,2023-04-21,87.56,10,39,3073.36
PROD_002,Electronics,East,STORE_D,2024-10-14,137.08,10,22,2714.18
PROD_008,Sports,East,STORE_H,2023-09-06,81.6,0,36,2937.6
PROD_003,Clothing,Northwest,STORE_E,2024-06-09,45.24,15,96,3691.58
PROD_005,Groceries,East,STORE_C,2024-04-25,12.35,0,213,2630.55
PROD_006,Groceries,East,STORE_A,2023-02-28,8.88,15,264,1992.67
PROD_009,Beauty,Northwest,STORE_A,2023-12-19,37.38,10,137,4608.95
PROD_015,Sports,South,STORE_D,2023-12-16,180.8,5,28,4809.28
PROD_012,Automotive,Northeast,STORE_H,2024-08-15,118.04,0,24,2832.96
PROD_005,Groceries,Northeast,STORE_G,2023-06-16,12.52,5,281,3342.21
PROD_015,Sports,Southeast,STORE_A,2023-08-13,217.82,25,15,2450.48
PROD_012,Automotive,Southeast,STORE_D,2024-09-30,139.29,5,13,1720.23
PROD_013,Health,Northwest,STORE_F,2023-07-30,44.46,0,91,4045.86
PROD_001,Electronics,North,STORE_F,2023-03-17,303.51,25,7,1593.43
PROD_003,Clothing,Southeast,STORE_E,2023-07-19,53.02,5,76,3828.04
PROD_006,Groceries,North,STORE_A,2023-07-23,8.69,10,441,3449.06
PROD_015,Sports,East,STORE_E,2023-12-14,187.18,5,30,5334.63
PROD_004,Clothing,East,STORE_A,2023-09-26,82.34,20,40,2634.88
PROD_011,Books,Northwest,STORE_C,2024-11-01,19.12,5,218,3959.75
PROD_015,Sports,Central,STORE_D,2024-04-12,194.46,0,17,3305.82
PROD_011,Books,Northwest,STORE_C,2024-12-29,19.78,15,263,4421.82
PROD_015,Sports,West,STORE_C,2023-07-16,199.03,10,19,3403.41
PROD_006,Groceries,West,STORE_G,2023-02-17,8.79,0,259,2276.61
PROD_014,Electronics,East,STORE_E,2023-12-02,601.78,0,9,5416.02
PROD_005,Groceries,Southeast,STORE_C,2023-08-03,11.47,30,372,2986.79
PROD_013,Health,East,STORE_B,2024-06-04,45.69,5,76,3298.82
PROD_013,Health,Southeast,STORE_F,2024-06-15,44.98,30,95,2991.17
PROD_006,Groceries,Southeast,STORE_H,2024-04-30,8.47,0,339,2871.33
PROD_015,Sports,West,STORE_A,2023-08-13,197.93,40,20,2375.16
PROD_004,Clothing,West,STORE_G,2023-11-10,87.27,25,55,3599.89
PROD_003,Clothing,Central,STORE_F,2024-07-17,46.49,10,74,3096.23
PROD_005,Groceries,Northeast,STORE_H,2023-08-24,13.21,0,280,3698.8
PROD_010,Toys,Northwest,STORE_F,2024-04-06,22.64,15,115,2213.06
PROD_013,Health,Northeast,STORE_H,2023-10-07,42.71,5,72,2921.36
PROD_004,Clothing,South,STORE_E,2024-01-03,72.84,5,27,1868.35
PROD_009,Beauty,Central,STORE_B,2023-08-22,35.45,20,94,2665.84
PROD_001,Electronics,Northeast,STORE_D,2023-07-21,311.68,5,16,4737.54
PROD_012,Automotive,West,STORE_E,2024-12-23,122.13,20,38,3712.75
PROD_014,Electronics,North,STORE_E,2023-11-03,648.17,0,4,2592.68
PROD_007,Furniture,North,STORE_G,2024-04-28,451.35,0,8,3610.8
PROD_003,Clothing,West,STORE_G,2023-08-21,45.02,0,97,4366.94
PROD_004,Clothing,Southeast,STORE_H,2023-12-15,72.56,0,71,5151.76
PROD_004,Clothing,Northwest,STORE_G,2023-08-03,74.89,20,45,2696.04
PROD_001,Electronics,East,STORE_F,2024-08-14,322.04,0,7,2254.28
PROD_012,Automotive,Southeast,STORE_A,2024-11-05,121.41,0,36,4370.76
PROD_007,Furniture,Northwest,STORE_G,2024-12-08,515.48,10,11,5103.25
PROD_001,Electronics,East,STORE_A,2023-06-07,327.34,25,12,2946.06
PROD_010,Toys,Northwest,STORE_G,2023-07-29,24.94,15,160,3391.84
PROD_007,Furniture,Southeast,STORE_D,2023-04-22,451.35,5,8,3430.26
PROD_011,Books,South,STORE_E,2023-06-25,18.54,25,217,3017.38
PROD_001,Electronics,North,STORE_H,2023-07-11,310.44,20,15,3725.28
PROD_007,Furniture,West,STORE_E,2023-08-27,529.2,20,4,1693.44
PROD_008,Sports,Northeast,STORE_A,2024-06-14,93.22,0,222,20694.84
PROD_015,Sports,Northwest,STORE_G,2023-06-10,206.56,5,23,4513.34
PROD_007,Furniture,South,STORE_H,2024-02-03,540.82,25,3,1216.84
PROD_003,Clothing,Central,STORE_D,2024-03-18,47.8,40,69,1978.92
PROD_003,Clothing,West,STORE_E,2024-05-29,48.44,0,53,2567.32
PROD_004,Clothing,East,STORE_A,2024-04-01,73.69,0,45,3316.05
PROD_013,Health,Northeast,STORE_D,2024-08-05,47.35,5,82,3688.56
PROD_010,Toys,South,STORE_A,2023-10-22,26.17,10,125,2944.12
PROD_006,Groceries,Northwest,STORE_E,2024-09-19,9.04,0,331,2992.24
PROD_007,Furniture,East,STORE_D,2024-09-24,498.71,15,4,1695.61
PROD_015,Sports,South,STORE_C,2024-02-07,196.72,25,24,3540.96
PROD_015,Sports,Central,STORE_C,2024-10-05,184.08,20,21,3092.54
PROD_002,Electronics,Southeast,STORE_D,2024-02-26,145.35,0,14,2034.9
PROD_006,Groceries,South,STORE_B,2024-05-31,8.49,0,348,2954.52
PROD_008,Sports,Central,STORE_C,2023-08-01,90.99,30,43,2738.8
PROD_002,Electronics,Northwest,STORE_H,2023-12-18,159.8,5,24,3643.44
PROD_007,Furniture,North,STORE_A,2023-09-14,498.64,0,10,4986.4
PROD_006,Groceries,Southeast,STORE_H,2024-04-17,8.46,0,380,3214.8
PROD_004,Clothing,East,STORE_H,2024-04-27,72.56,5,45,3101.94
PROD_003,Clothing,South,STORE_A,2023-07-01,46.77,0,65,3040.05
PROD_007,Furniture,South,STORE_C,2024-11-18,452.52,0,13,5882.76
PROD_003,Clothing,Northeast,STORE_H,2023-07-02,47.63,0,75,3572.25
PROD_011,Books,Southeast,STORE_D,2024-12-14,18.24,25,289,3953.52
PROD_009,Beauty,Northwest,STORE_B,2024-12-07,37.29,0,121,4512.09
PROD_001,Electronics,Northwest,STORE_A,2023-07-26,324.35,20,16,4151.68
PROD_004,Clothing,South,STORE_D,2023-01-17,84.88,0,30,2546.4
PROD_006,Groceries,South,STORE_D,2023-08-14,9.61,0,406,3901.66
