product_id,category,region,store_id,date,price,discount,units_sold,revenue,sale_day,sale_month,sale_year,sale_quarter,weekday_num,is_weekend,year_month,net_price,price_x_discount,avg_units_by_product,std_units_by_product,avg_units_by_category,avg_units_by_region,avg_units_by_store,total_revenue_by_product
PROD_010,Toys,Southeast,STORE_B,2024-04-13,22.67,25,137,2329.34,13,4,2024,2,5,1,2024-04,17.0,566.75,147.84527220630372,96.01753378999314,147.84527220630372,90.33863275039745,107.18600953895071,1158169.09
PROD_003,Clothing,North,STORE_H,2024-06-27,48.92,0,76,3717.92,27,6,2024,2,3,0,2024-06,48.92,0.0,74.41158536585365,48.28456157795744,60.807453416149066,108.9824,110.53377265238879,1096662.88
PROD_007,Furniture,East,STORE_H,2024-12-09,480.41,0,4,1921.64,9,12,2024,4,0,0,2024-12,480.41,0.0,7.451790633608815,7.606319402383273,7.451790633608815,95.08077544426494,110.53377265238879,1197206.24
PROD_003,Clothing,Northwest,STORE_B,2024-11-04,52.08,0,107,5572.56,4,11,2024,4,0,0,2024-11,52.08,0.0,74.41158536585365,48.28456157795744,60.807453416149066,104.58473282442748,107.18600953895071,1096662.88
PROD_009,Beauty,Northwest,STORE_G,2024-09-15,34.47,20,106,2923.06,15,9,2024,3,6,1,2024-09,27.58,689.4,108.44701986754967,69.21008156157887,108.44701986754967,104.58473282442748,110.40345368916797,1044407.55
PROD_005,Groceries,Northeast,STORE_G,2023-10-29,13.29,30,236,2195.51,29,10,2023,4,6,1,2023-10,9.3,398.7,323.66473988439304,289.29728508736065,379.8224582701062,108.28061224489795,110.40345368916797,1265688.08
PROD_007,Furniture,Northeast,STORE_E,2024-12-29,511.62,0,12,6139.44,29,12,2024,4,6,1,2024-12,511.62,0.0,7.451790633608815,7.606319402383273,7.451790633608815,108.28061224489795,98.56913183279742,1197206.24
PROD_004,Clothing,West,STORE_D,2024-10-01,84.15,0,29,2440.35,1,10,2024,4,1,0,2024-10,84.15,0.0,46.686708860759495,34.71754435839137,60.807453416149066,97.36334405144694,102.1552,1063842.18
PROD_015,Sports,East,STORE_C,2024-05-30,196.3,0,13,2551.9,30,5,2024,2,3,0,2024-05,196.3,0.0,19.434250764525995,18.31794322912682,31.237730061349694,95.08077544426494,94.81498470948013,1160389.6300000001
PROD_012,Automotive,Northeast,STORE_B,2024-07-29,125.77,20,29,2917.86,29,7,2024,3,0,0,2024-07,100.62,2515.4,27.56160458452722,13.720519650759424,27.56160458452722,108.28061224489795,107.18600953895071,1132420.5
PROD_011,Books,Central,STORE_G,2024-03-08,18.48,0,165,3049.2,8,3,2024,1,4,0,2024-03,18.48,0.0,185.31656804733728,118.66781713088062,185.31656804733728,97.49830508474577,110.40345368916797,1138267.86
PROD_001,Electronics,East,STORE_G,2023-02-24,278.46,5,5,1322.68,24,2,2023,1,4,0,2023-02,264.54,1392.3,11.690184049079754,7.541007602325399,14.390827517447658,95.08077544426494,110.40345368916797,1030698.09
PROD_013,Health,Central,STORE_C,2024-11-30,42.93,0,118,5065.74,30,11,2024,4,5,1,2024-11,42.93,0.0,85.633431085044,72.64824962236209,85.633431085044,97.49830508474577,94.81498470948013,1190619.87
PROD_012,Automotive,West,STORE_E,2024-07-08,130.17,10,27,3163.13,8,7,2024,3,0,0,2024-07,117.15,1301.7,27.56160458452722,13.720519650759424,27.56160458452722,97.36334405144694,98.56913183279742,1132420.5
PROD_002,Electronics,Northwest,STORE_D,2023-09-01,144.9,10,29,3781.89,1,9,2023,3,4,0,2023-09,130.41,1449.0,25.618768328445746,24.167944245772304,14.390827517447658,104.58473282442748,102.1552,1182141.79
PROD_012,Automotive,North,STORE_E,2024-01-26,128.16,0,12,1537.92,26,1,2024,1,4,0,2024-01,128.16,0.0,27.56160458452722,13.720519650759424,27.56160458452722,108.9824,98.56913183279742,1132420.5
PROD_011,Books,North,STORE_F,2023-01-14,20.08,0,116,2329.28,14,1,2023,1,5,1,2023-01,20.08,0.0,185.31656804733728,118.66781713088062,185.31656804733728,108.9824,104.50413223140495,1138267.86
PROD_014,Electronics,West,STORE_H,2024-10-10,618.24,15,3,1576.51,10,10,2024,4,3,0,2024-10,525.5,9273.6,5.616071428571429,4.188638939088318,14.390827517447658,97.36334405144694,110.53377265238879,1025349.73
PROD_013,Health,West,STORE_D,2023-10-29,46.55,20,64,2383.36,29,10,2023,4,6,1,2023-10,37.24,931.0,85.633431085044,72.64824962236209,85.633431085044,97.36334405144694,102.1552,1190619.87
PROD_002,Electronics,East,STORE_C,2024-06-10,163.31,15,23,3192.71,10,6,2024,2,0,0,2024-06,138.81,2449.65,25.618768328445746,24.167944245772304,14.390827517447658,95.08077544426494,94.81498470948013,1182141.79
PROD_005,Groceries,East,STORE_E,2023-06-14,12.41,30,322,2797.21,14,6,2023,2,2,0,2023-06,8.69,372.3,323.66473988439304,289.29728508736065,379.8224582701062,95.08077544426494,98.56913183279742,1265688.08
PROD_006,Groceries,East,STORE_H,2023-02-10,8.54,10,278,2136.71,10,2,2023,1,4,0,2023-02,7.69,85.4,441.9009584664537,348.32259183097443,379.8224582701062,95.08077544426494,110.53377265238879,1118458.09
PROD_001,Electronics,Southeast,STORE_E,2024-08-09,272.69,15,11,2549.65,9,8,2024,3,4,0,2024-08,231.79,4090.35,11.690184049079754,7.541007602325399,14.390827517447658,90.33863275039745,98.56913183279742,1030698.09
PROD_012,Automotive,West,STORE_F,2023-07-08,127.69,0,27,3447.63,8,7,2023,3,5,1,2023-07,127.69,0.0,27.56160458452722,13.720519650759424,27.56160458452722,97.36334405144694,104.50413223140495,1132420.5
PROD_003,Clothing,Northwest,STORE_G,2023-04-05,50.47,0,53,2674.91,5,4,2023,2,2,0,2023-04,50.47,0.0,74.41158536585365,48.28456157795744,60.807453416149066,104.58473282442748,110.40345368916797,1096662.88
PROD_011,Books,Northeast,STORE_F,2024-01-05,18.19,25,152,2073.66,5,1,2024,1,4,0,2024-01,13.64,454.75,185.31656804733728,118.66781713088062,185.31656804733728,108.28061224489795,104.50413223140495,1138267.86
PROD_010,Toys,North,STORE_H,2023-04-28,22.84,0,133,3037.72,28,4,2023,2,4,0,2023-04,22.84,0.0,147.84527220630372,96.01753378999314,147.84527220630372,108.9824,110.53377265238879,1158169.09
PROD_015,Sports,North,STORE_D,2024-11-29,196.25,0,29,5691.25,29,11,2024,4,4,0,2024-11,196.25,0.0,19.434250764525995,18.31794322912682,31.237730061349694,108.9824,102.1552,1160389.6300000001
PROD_013,Health,Northwest,STORE_B,2023-09-20,48.59,15,69,2849.8,20,9,2023,3,2,0,2023-09,41.3,728.85,85.633431085044,72.64824962236209,85.633431085044,104.58473282442748,107.18600953895071,1190619.87
PROD_015,Sports,Southeast,STORE_F,2024-05-13,203.24,0,19,3861.56,13,5,2024,2,0,0,2024-05,203.24,0.0,19.434250764525995,18.31794322912682,31.237730061349694,90.33863275039745,104.50413223140495,1160389.6300000001
PROD_004,Clothing,South,STORE_F,2023-04-09,82.58,10,40,2972.88,9,4,2023,2,6,1,2023-04,74.32,825.8,46.686708860759495,34.71754435839137,60.807453416149066,117.15327380952381,104.50413223140495,1063842.18
PROD_009,Beauty,South,STORE_A,2023-08-04,33.76,10,114,3463.78,4,8,2023,3,4,0,2023-08,30.38,337.6,108.44701986754967,69.21008156157887,108.44701986754967,117.15327380952381,92.66183574879227,1044407.55
PROD_014,Electronics,South,STORE_G,2023-07-30,650.9,5,8,4946.84,30,7,2023,3,6,1,2023-07,618.35,3254.5,5.616071428571429,4.188638939088318,14.390827517447658,117.15327380952381,110.40345368916797,1025349.73
PROD_012,Automotive,South,STORE_G,2024-12-03,135.51,5,33,4248.24,3,12,2024,4,1,0,2024-12,128.73,677.55,27.56160458452722,13.720519650759424,27.56160458452722,117.15327380952381,110.40345368916797,1132420.5
PROD_006,Groceries,South,STORE_A,2023-03-17,9.81,10,319,2816.45,17,3,2023,1,4,0,2023-03,8.83,98.1,441.9009584664537,348.32259183097443,379.8224582701062,117.15327380952381,92.66183574879227,1118458.09
PROD_009,Beauty,West,STORE_B,2023-09-22,34.18,10,89,2737.82,22,9,2023,3,4,0,2023-09,30.76,341.8,108.44701986754967,69.21008156157887,108.44701986754967,97.36334405144694,107.18600953895071,1044407.55
PROD_007,Furniture,Northeast,STORE_G,2023-01-18,458.75,0,11,5046.25,18,1,2023,1,2,0,2023-01,458.75,0.0,7.451790633608815,7.606319402383273,7.451790633608815,108.28061224489795,110.40345368916797,1197206.24
PROD_001,Electronics,North,STORE_B,2024-12-18,321.56,10,18,5209.27,18,12,2024,4,2,0,2024-12,289.4,3215.6,11.690184049079754,7.541007602325399,14.390827517447658,108.9824,107.18600953895071,1030698.09
PROD_009,Beauty,Central,STORE_B,2024-12-03,32.39,10,160,4664.16,3,12,2024,4,1,0,2024-12,29.15,323.9,108.44701986754967,69.21008156157887,108.44701986754967,97.49830508474577,107.18600953895071,1044407.55
PROD_013,Health,Northwest,STORE_H,2024-02-09,47.73,5,55,2493.89,9,2,2024,1,4,0,2024-02,45.34,238.65,85.633431085044,72.64824962236209,85.633431085044,104.58473282442748,110.53377265238879,1190619.87
PROD_003,Clothing,East,STORE_D,2024-02-05,47.84,5,53,2408.74,5,2,2024,1,0,0,2024-02,45.45,239.2,74.41158536585365,48.28456157795744,60.807453416149066,95.08077544426494,102.1552,1096662.88
PROD_005,Groceries,Central,STORE_C,2024-11-24,11.82,10,426,4531.79,24,11,2024,4,6,1,2024-11,10.64,118.2,323.66473988439304,289.29728508736065,379.8224582701062,97.49830508474577,94.81498470948013,1265688.08
PROD_014,Electronics,North,STORE_F,2024-07-20,573.33,15,4,1949.32,20,7,2024,3,5,1,2024-07,487.33,8599.95,5.616071428571429,4.188638939088318,14.390827517447658,108.9824,104.50413223140495,1025349.73
PROD_001,Electronics,Northwest,STORE_A,2024-07-04,319.19,0,12,3830.28,4,7,2024,3,3,0,2024-07,319.19,0.0,11.690184049079754,7.541007602325399,14.390827517447658,104.58473282442748,92.66183574879227,1030698.09
PROD_004,Clothing,West,STORE_F,2024-02-27,76.91,10,41,2837.98,27,2,2024,1,1,0,2024-02,69.22,769.1,46.686708860759495,34.71754435839137,60.807453416149066,97.36334405144694,104.50413223140495,1063842.18
PROD_003,Clothing,East,STORE_C,2023-08-15,46.35,25,71,2468.14,15,8,2023,3,1,0,2023-08,34.76,1158.75,74.41158536585365,48.28456157795744,60.807453416149066,95.08077544426494,94.81498470948013,1096662.88
PROD_002,Electronics,North,STORE_C,2024-07-16,140.69,15,30,3587.6,16,7,2024,3,1,0,2024-07,119.59,2110.35,25.618768328445746,24.167944245772304,14.390827517447658,108.9824,94.81498470948013,1182141.79
PROD_005,Groceries,Central,STORE_B,2023-04-11,12.57,15,274,2927.55,11,4,2023,2,1,0,2023-04,10.68,188.55,323.66473988439304,289.29728508736065,379.8224582701062,97.49830508474577,107.18600953895071,1265688.08
PROD_006,Groceries,East,STORE_F,2024-11-18,9.31,5,546,4829.1,18,11,2024,4,0,0,2024-11,8.84,46.55,441.9009584664537,348.32259183097443,379.8224582701062,95.08077544426494,104.50413223140495,1118458.09
PROD_010,Toys,West,STORE_B,2023-11-22,24.34,10,220,4819.32,22,11,2023,4,2,0,2023-11,21.91,243.4,147.84527220630372,96.01753378999314,147.84527220630372,97.36334405144694,107.18600953895071,1158169.09
PROD_011,Books,East,STORE_E,2024-08-02,21.87,5,144,2991.82,2,8,2024,3,4,0,2024-08,20.78,109.35,185.31656804733728,118.66781713088062,185.31656804733728,95.08077544426494,98.56913183279742,1138267.86
PROD_007,Furniture,North,STORE_C,2023-11-17,465.67,0,7,3259.69,17,11,2023,4,4,0,2023-11,465.67,0.0,7.451790633608815,7.606319402383273,7.451790633608815,108.9824,94.81498470948013,1197206.24
PROD_012,Automotive,Central,STORE_G,2024-01-04,134.14,5,18,2293.79,4,1,2024,1,3,0,2024-01,127.43,670.7,27.56160458452722,13.720519650759424,27.56160458452722,97.49830508474577,110.40345368916797,1132420.5
PROD_015,Sports,Southeast,STORE_H,2024-04-01,217.61,10,21,4112.83,1,4,2024,2,0,0,2024-04,195.85,2176.1,19.434250764525995,18.31794322912682,31.237730061349694,90.33863275039745,110.53377265238879,1160389.6300000001
PROD_009,Beauty,East,STORE_B,2024-10-23,33.33,5,87,2754.72,23,10,2024,4,2,0,2024-10,31.66,166.65,108.44701986754967,69.21008156157887,108.44701986754967,95.08077544426494,107.18600953895071,1044407.55
PROD_014,Electronics,West,STORE_C,2023-09-27,559.51,15,1,475.58,27,9,2023,3,2,0,2023-09,475.58,8392.65,5.616071428571429,4.188638939088318,14.390827517447658,97.36334405144694,94.81498470948013,1025349.73
PROD_012,Automotive,North,STORE_B,2024-06-03,119.55,0,27,3227.85,3,6,2024,2,0,0,2024-06,119.55,0.0,27.56160458452722,13.720519650759424,27.56160458452722,108.9824,107.18600953895071,1132420.5
PROD_010,Toys,West,STORE_G,2023-02-07,22.89,10,128,2636.93,7,2,2023,1,1,0,2023-02,20.6,228.9,147.84527220630372,96.01753378999314,147.84527220630372,97.36334405144694,110.40345368916797,1158169.09
PROD_009,Beauty,East,STORE_H,2024-01-10,37.64,10,79,2676.2,10,1,2024,1,2,0,2024-01,33.88,376.4,108.44701986754967,69.21008156157887,108.44701986754967,95.08077544426494,110.53377265238879,1044407.55
PROD_010,Toys,East,STORE_E,2024-04-20,22.89,30,161,2579.7,20,4,2024,2,5,1,2024-04,16.02,686.7,147.84527220630372,96.01753378999314,147.84527220630372,95.08077544426494,98.56913183279742,1158169.09
PROD_006,Groceries,West,STORE_A,2024-09-20,8.45,0,349,2949.05,20,9,2024,3,4,0,2024-09,8.45,0.0,441.9009584664537,348.32259183097443,379.8224582701062,97.36334405144694,92.66183574879227,1118458.09
PROD_003,Clothing,East,STORE_H,2023-07-03,46.23,20,114,4216.18,3,7,2023,3,0,0,2023-07,36.98,924.6,74.41158536585365,48.28456157795744,60.807453416149066,95.08077544426494,110.53377265238879,1096662.88
PROD_014,Electronics,Southeast,STORE_C,2024-01-03,544.83,5,5,2587.94,3,1,2024,1,2,0,2024-01,517.59,2724.15,5.616071428571429,4.188638939088318,14.390827517447658,90.33863275039745,94.81498470948013,1025349.73
PROD_004,Clothing,Central,STORE_B,2024-01-14,85.97,0,25,2149.25,14,1,2024,1,6,1,2024-01,85.97,0.0,46.686708860759495,34.71754435839137,60.807453416149066,97.49830508474577,107.18600953895071,1063842.18
PROD_009,Beauty,Northwest,STORE_F,2024-04-25,34.57,10,87,2706.83,25,4,2024,2,3,0,2024-04,31.11,345.7,108.44701986754967,69.21008156157887,108.44701986754967,104.58473282442748,104.50413223140495,1044407.55
PROD_001,Electronics,South,STORE_F,2024-12-21,281.35,5,21,5612.93,21,12,2024,4,5,1,2024-12,267.28,1406.75,11.690184049079754,7.541007602325399,14.390827517447658,117.15327380952381,104.50413223140495,1030698.09
PROD_005,Groceries,East,STORE_E,2024-01-21,13.32,10,182,2181.82,21,1,2024,1,6,1,2024-01,11.99,133.2,323.66473988439304,289.29728508736065,379.8224582701062,95.08077544426494,98.56913183279742,1265688.08
PROD_011,Books,Central,STORE_B,2024-01-21,21.29,10,127,2433.45,21,1,2024,1,6,1,2024-01,19.16,212.9,185.31656804733728,118.66781713088062,185.31656804733728,97.49830508474577,107.18600953895071,1138267.86
PROD_007,Furniture,Northeast,STORE_F,2024-05-13,544.7,5,7,3622.26,13,5,2024,2,0,0,2024-05,517.46,2723.5,7.451790633608815,7.606319402383273,7.451790633608815,108.28061224489795,104.50413223140495,1197206.24
PROD_001,Electronics,Southeast,STORE_C,2023-06-19,315.81,5,10,3000.2,19,6,2023,2,0,0,2023-06,300.02,1579.05,11.690184049079754,7.541007602325399,14.390827517447658,90.33863275039745,94.81498470948013,1030698.09
PROD_005,Groceries,East,STORE_D,2023-07-11,11.28,0,331,3733.68,11,7,2023,3,1,0,2023-07,11.28,0.0,323.66473988439304,289.29728508736065,379.8224582701062,95.08077544426494,102.1552,1265688.08
PROD_014,Electronics,West,STORE_B,2024-02-29,546.13,5,5,2594.12,29,2,2024,1,3,0,2024-02,518.82,2730.65,5.616071428571429,4.188638939088318,14.390827517447658,97.36334405144694,107.18600953895071,1025349.73
PROD_008,Sports,Southeast,STORE_H,2023-08-04,81.12,0,44,3569.28,4,8,2023,3,4,0,2023-08,81.12,0.0,43.113846153846154,28.793474252756642,31.237730061349694,90.33863275039745,110.53377265238879,1111153.87
PROD_007,Furniture,West,STORE_A,2023-02-14,536.73,10,1,483.06,14,2,2023,1,1,0,2023-02,483.06,5367.3,7.451790633608815,7.606319402383273,7.451790633608815,97.36334405144694,92.66183574879227,1197206.24
PROD_003,Clothing,East,STORE_A,2023-02-27,46.84,5,56,2491.89,27,2,2023,1,0,0,2023-02,44.5,234.2,74.41158536585365,48.28456157795744,60.807453416149066,95.08077544426494,92.66183574879227,1096662.88
PROD_009,Beauty,North,STORE_G,2024-11-08,35.61,5,134,4533.15,8,11,2024,4,4,0,2024-11,33.83,178.05,108.44701986754967,69.21008156157887,108.44701986754967,108.9824,110.40345368916797,1044407.55
PROD_004,Clothing,Southeast,STORE_H,2024-05-08,74.02,0,38,2812.76,8,5,2024,2,2,0,2024-05,74.02,0.0,46.686708860759495,34.71754435839137,60.807453416149066,90.33863275039745,110.53377265238879,1063842.18
PROD_010,Toys,East,STORE_C,2024-09-30,22.79,10,148,3035.63,30,9,2024,3,0,0,2024-09,20.51,227.9,147.84527220630372,96.01753378999314,147.84527220630372,95.08077544426494,94.81498470948013,1158169.09
PROD_012,Automotive,Southeast,STORE_F,2024-09-02,119.36,0,29,3461.44,2,9,2024,3,0,0,2024-09,119.36,0.0,27.56160458452722,13.720519650759424,27.56160458452722,90.33863275039745,104.50413223140495,1132420.5
PROD_007,Furniture,South,STORE_C,2023-01-17,513.15,5,0,0.0,17,1,2023,1,1,0,2023-01,487.49,2565.75,7.451790633608815,7.606319402383273,7.451790633608815,117.15327380952381,94.81498470948013,1197206.24
PROD_009,Beauty,East,STORE_G,2024-09-12,31.65,40,116,2202.84,12,9,2024,3,3,0,2024-09,18.99,1266.0,108.44701986754967,69.21008156157887,108.44701986754967,95.08077544426494,110.40345368916797,1044407.55
PROD_010,Toys,South,STORE_A,2023-04-06,23.68,0,113,2675.84,6,4,2023,2,3,0,2023-04,23.68,0.0,147.84527220630372,96.01753378999314,147.84527220630372,117.15327380952381,92.66183574879227,1158169.09
PROD_010,Toys,Northwest,STORE_A,2024-06-18,25.43,0,136,3458.48,18,6,2024,2,1,0,2024-06,25.43,0.0,147.84527220630372,96.01753378999314,147.84527220630372,104.58473282442748,92.66183574879227,1158169.09
PROD_012,Automotive,West,STORE_G,2024-05-08,124.29,0,22,2734.38,8,5,2024,2,2,0,2024-05,124.29,0.0,27.56160458452722,13.720519650759424,27.56160458452722,97.36334405144694,110.40345368916797,1132420.5
PROD_010,Toys,Northwest,STORE_B,2023-05-18,23.61,5,127,2848.55,18,5,2023,2,3,0,2023-05,22.43,118.05,147.84527220630372,96.01753378999314,147.84527220630372,104.58473282442748,107.18600953895071,1158169.09
PROD_015,Sports,Central,STORE_B,2024-09-04,193.36,15,15,2465.34,4,9,2024,3,2,0,2024-09,164.36,2900.4,19.434250764525995,18.31794322912682,31.237730061349694,97.49830508474577,107.18600953895071,1160389.6300000001
PROD_004,Clothing,North,STORE_A,2024-08-14,80.34,0,56,4499.04,14,8,2024,3,2,0,2024-08,80.34,0.0,46.686708860759495,34.71754435839137,60.807453416149066,108.9824,92.66183574879227,1063842.18
PROD_007,Furniture,Northeast,STORE_D,2024-02-23,510.84,10,6,2758.54,23,2,2024,1,4,0,2024-02,459.76,5108.4,7.451790633608815,7.606319402383273,7.451790633608815,108.28061224489795,102.1552,1197206.24
PROD_011,Books,Central,STORE_E,2024-07-02,19.73,0,179,3531.67,2,7,2024,3,1,0,2024-07,19.73,0.0,185.31656804733728,118.66781713088062,185.31656804733728,97.49830508474577,98.56913183279742,1138267.86
PROD_005,Groceries,West,STORE_G,2024-02-28,12.92,5,187,2295.24,28,2,2024,1,2,0,2024-02,12.27,64.6,323.66473988439304,289.29728508736065,379.8224582701062,97.36334405144694,110.40345368916797,1265688.08
PROD_003,Clothing,Southeast,STORE_F,2023-09-17,48.49,0,65,3151.85,17,9,2023,3,6,1,2023-09,48.49,0.0,74.41158536585365,48.28456157795744,60.807453416149066,90.33863275039745,104.50413223140495,1096662.88
PROD_013,Health,East,STORE_G,2024-11-06,45.62,0,111,5063.82,6,11,2024,4,2,0,2024-11,45.62,0.0,85.633431085044,72.64824962236209,85.633431085044,95.08077544426494,110.40345368916797,1190619.87
PROD_013,Health,South,STORE_C,2023-08-08,44.75,0,88,3938.0,8,8,2023,3,1,0,2023-08,44.75,0.0,85.633431085044,72.64824962236209,85.633431085044,117.15327380952381,94.81498470948013,1190619.87
PROD_013,Health,East,STORE_A,2024-02-03,45.6,15,0,0.0,3,2,2024,1,5,1,2024-02,38.76,684.0,85.633431085044,72.64824962236209,85.633431085044,95.08077544426494,92.66183574879227,1190619.87
PROD_002,Electronics,Southeast,STORE_C,2024-09-06,148.21,0,28,4149.88,6,9,2024,3,4,0,2024-09,148.21,0.0,25.618768328445746,24.167944245772304,14.390827517447658,90.33863275039745,94.81498470948013,1182141.79
PROD_004,Clothing,South,STORE_F,2024-09-15,80.21,0,35,2807.35,15,9,2024,3,6,1,2024-09,80.21,0.0,46.686708860759495,34.71754435839137,60.807453416149066,117.15327380952381,104.50413223140495,1063842.18
PROD_007,Furniture,North,STORE_E,2023-06-29,480.91,0,1,480.91,29,6,2023,2,3,0,2023-06,480.91,0.0,7.451790633608815,7.606319402383273,7.451790633608815,108.9824,98.56913183279742,1197206.24
PROD_004,Clothing,West,STORE_E,2023-02-04,77.78,0,24,1866.72,4,2,2023,1,5,1,2023-02,77.78,0.0,46.686708860759495,34.71754435839137,60.807453416149066,97.36334405144694,98.56913183279742,1063842.18
PROD_012,Automotive,East,STORE_D,2024-11-21,117.58,20,44,4138.82,21,11,2024,4,3,0,2024-11,94.06,2351.6,27.56160458452722,13.720519650759424,27.56160458452722,95.08077544426494,102.1552,1132420.5
PROD_001,Electronics,South,STORE_C,2023-10-10,307.61,20,11,2706.97,10,10,2023,4,1,0,2023-10,246.09,6152.2,11.690184049079754,7.541007602325399,14.390827517447658,117.15327380952381,94.81498470948013,1030698.09
PROD_007,Furniture,West,STORE_G,2024-06-14,491.66,10,5,2212.47,14,6,2024,2,4,0,2024-06,442.49,4916.6,7.451790633608815,7.606319402383273,7.451790633608815,97.36334405144694,110.40345368916797,1197206.24
PROD_015,Sports,Central,STORE_B,2024-07-26,180.58,5,19,3259.47,26,7,2024,3,4,0,2024-07,171.55,902.9,19.434250764525995,18.31794322912682,31.237730061349694,97.49830508474577,107.18600953895071,1160389.6300000001
PROD_014,Electronics,West,STORE_E,2024-09-12,577.05,0,10,5770.5,12,9,2024,3,3,0,2024-09,577.05,0.0,5.616071428571429,4.188638939088318,14.390827517447658,97.36334405144694,98.56913183279742,1025349.73
PROD_007,Furniture,Central,STORE_A,2023-06-29,520.97,0,4,2083.88,29,6,2023,2,3,0,2023-06,520.97,0.0,7.451790633608815,7.606319402383273,7.451790633608815,97.49830508474577,92.66183574879227,1197206.24
PROD_002,Electronics,Northeast,STORE_E,2023-04-30,162.09,0,16,2593.44,30,4,2023,2,6,1,2023-04,162.09,0.0,25.618768328445746,24.167944245772304,14.390827517447658,108.28061224489795,98.56913183279742,1182141.79
PROD_015,Sports,Southeast,STORE_E,2024-01-22,189.55,15,17,2739.0,22,1,2024,1,0,0,2024-01,161.12,2843.25,19.434250764525995,18.31794322912682,31.237730061349694,90.33863275039745,98.56913183279742,1160389.6300000001
PROD_013,Health,Southeast,STORE_F,2024-11-28,42.38,40,138,3509.06,28,11,2024,4,3,0,2024-11,25.43,1695.2,85.633431085044,72.64824962236209,85.633431085044,90.33863275039745,104.50413223140495,1190619.87
PROD_001,Electronics,South,STORE_H,2023-09-22,316.9,15,13,3501.74,22,9,2023,3,4,0,2023-09,269.36,4753.5,11.690184049079754,7.541007602325399,14.390827517447658,117.15327380952381,110.53377265238879,1030698.09
PROD_004,Clothing,Northeast,STORE_D,2024-02-27,72.1,5,28,1917.86,27,2,2024,1,1,0,2024-02,68.49,360.5,46.686708860759495,34.71754435839137,60.807453416149066,108.28061224489795,102.1552,1063842.18
PROD_001,Electronics,West,STORE_E,2023-10-22,309.45,10,10,2785.05,22,10,2023,4,6,1,2023-10,278.5,3094.5,11.690184049079754,7.541007602325399,14.390827517447658,97.36334405144694,98.56913183279742,1030698.09
PROD_014,Electronics,South,STORE_F,2024-07-21,643.03,20,8,4115.39,21,7,2024,3,6,1,2024-07,514.42,12860.6,5.616071428571429,4.188638939088318,14.390827517447658,117.15327380952381,104.50413223140495,1025349.73
PROD_006,Groceries,Central,STORE_D,2023-07-07,8.64,0,395,3412.8,7,7,2023,3,4,0,2023-07,8.64,0.0,441.9009584664537,348.32259183097443,379.8224582701062,97.49830508474577,102.1552,1118458.09
PROD_015,Sports,Southeast,STORE_D,2023-07-24,218.08,0,18,3925.44,24,7,2023,3,0,0,2023-07,218.08,0.0,19.434250764525995,18.31794322912682,31.237730061349694,90.33863275039745,102.1552,1160389.6300000001
PROD_005,Groceries,West,STORE_D,2023-07-27,13.61,0,282,3838.02,27,7,2023,3,3,0,2023-07,13.61,0.0,323.66473988439304,289.29728508736065,379.8224582701062,97.36334405144694,102.1552,1265688.08
PROD_006,Groceries,South,STORE_C,2023-05-03,9.17,0,335,3071.95,3,5,2023,2,2,0,2023-05,9.17,0.0,441.9009584664537,348.32259183097443,379.8224582701062,117.15327380952381,94.81498470948013,1118458.09
PROD_011,Books,North,STORE_H,2024-07-08,18.67,0,202,3771.34,8,7,2024,3,0,0,2024-07,18.67,0.0,185.31656804733728,118.66781713088062,185.31656804733728,108.9824,110.53377265238879,1138267.86
PROD_006,Groceries,Southeast,STORE_F,2024-08-11,8.44,20,481,3247.71,11,8,2024,3,6,1,2024-08,6.75,168.8,441.9009584664537,348.32259183097443,379.8224582701062,90.33863275039745,104.50413223140495,1118458.09
PROD_013,Health,Northwest,STORE_E,2023-08-16,45.69,0,77,3518.13,16,8,2023,3,2,0,2023-08,45.69,0.0,85.633431085044,72.64824962236209,85.633431085044,104.58473282442748,98.56913183279742,1190619.87
PROD_009,Beauty,Southeast,STORE_G,2024-07-07,36.46,0,112,4083.52,7,7,2024,3,6,1,2024-07,36.46,0.0,108.44701986754967,69.21008156157887,108.44701986754967,90.33863275039745,110.40345368916797,1044407.55
PROD_014,Electronics,Southeast,STORE_C,2023-05-04,650.65,0,2,1301.3,4,5,2023,2,3,0,2023-05,650.65,0.0,5.616071428571429,4.188638939088318,14.390827517447658,90.33863275039745,94.81498470948013,1025349.73
PROD_012,Automotive,North,STORE_A,2024-11-21,118.22,30,50,4137.7,21,11,2024,4,3,0,2024-11,82.75,3546.6,27.56160458452722,13.720519650759424,27.56160458452722,108.9824,92.66183574879227,1132420.5
PROD_006,Groceries,Central,STORE_F,2023-07-11,9.22,20,462,3407.71,11,7,2023,3,1,0,2023-07,7.38,184.4,441.9009584664537,348.32259183097443,379.8224582701062,97.49830508474577,104.50413223140495,1118458.09
PROD_008,Sports,Northeast,STORE_F,2023-07-08,87.63,5,41,3413.19,8,7,2023,3,5,1,2023-07,83.25,438.15,43.113846153846154,28.793474252756642,31.237730061349694,108.28061224489795,104.50413223140495,1111153.87
PROD_012,Automotive,Northeast,STORE_F,2024-02-15,117.86,0,19,2239.34,15,2,2024,1,3,0,2024-02,117.86,0.0,27.56160458452722,13.720519650759424,27.56160458452722,108.28061224489795,104.50413223140495,1132420.5
